,level_0,index,Facility,Sample Collection Date,Sample Field ID,Acronym,Result_val,RL,MDL,limit,Result_val_cen
30,51,51,Eresco (Erving),9/22/2020,Primary,PFHxA,0.128486146880812,1.4,0.47,0.47,1
31,140,140,Rockport WTP,5/13/2021,Primary,PFHxA,0.128486146880812,0.485,,0.485,1
32,59,59,Eresco (Erving),5/14/2021,PRIMARY SAMPLE,PFHxA,0.128486146880812,0.521,,0.521,1
33,60,60,Eresco (Erving),5/14/2021,DUPLICATE SAMPLE,PFHxA,0.128486146880812,0.536,,0.536,1
34,121,121,Newburyport,11/3/2020,,PFHxA,0.128486146880812,0.538,,0.538,1
35,126,126,North Chelmsford Water District,3/10/2021,Duplicate,PFHxA,0.128486146880812,2.6,0.55,0.55,1
36,157,157,Soundview Vermont Holdings,12/9/2020,,PFHxA,0.57,0.49,0.1,0.1,0
37,156,156,Soundview Vermont Holdings,12/9/2020,,PFHxA,0.6,0.54,0.11,0.11,0
38,48,48,Eresco (Erving),5/19/2020,,PFHxA,0.61,,,,0
39,179,179,Weymouth Water Dpt,2/8/2021,Lagoon A Primary,PFHxA,0.149569334642436,6.01,0.631,0.631,1
40,180,180,Weymouth Water Dpt,2/8/2021,Lagoon A Duplicate,PFHxA,0.149569334642436,6.5,0.682,0.682,1
41,160,160,Soundview Vermont Holdings,5/14/2021,,PFHxA,0.149569334642436,0.689,,0.689,1
42,107,107,Montague WPCF,3/16/2021,Duplicate,PFHxA,0.149569334642436,3.3,0.7,0.7,1
43,120,120,City of Newburyport WTP,5/5/2021,A52309,PFHxA,0.149569334642436,0.722,,0.722,1
44,169,169,"Southbridge, MA",5/11/2021,,PFHxA,0.0726676929891815,0.75,,0.75,1
45,106,106,Montague WPCF,3/16/2021,Primary,PFHxA,0.271534446392527,3.5,0.75,0.75,1
46,119,119,City of Newburyport WTP,5/5/2021,A52308,PFHxA,0.149569334642436,0.77,,0.77,1
47,198,198,Rousselot Peabody,5/12/2021,A52429,PFHxA,0.149569334642436,0.784,,0.784,1
48,199,199,Rousselot Peabody,5/12/2021,A52432,PFHxA,0.149569334642436,0.787,,0.787,1
49,73,73,Greater Lawrence Sanitary District,15-Jun-21,PELLET SAMPLE SPLIT,PFHxA,0.86,1.03,0.11,0.11,0
50,66,66,Greater Lawrence Sanitary District,14-Dec-20,PELLET SPLIT DUP,PFHxA,0.91,0.51,0.03,0.03,0
51,68,68,Greater Lawrence Sanitary District,25-Mar-21,PELLET SAMPLE SPLIT-DUP,PFHxA,0.915,2.53,0.266,0.266,0
52,191,191,Rousselot,3/11/2021,A51149,PFHxA,0.168025746707833,0.916,,0.916,1
53,74,74,Greater Lawrence Sanitary District,15-Jun-21,PELLET SAMPLE SPLIT DUP,PFHxA,0.92,1.03,0.11,0.11,0
54,67,67,Greater Lawrence Sanitary District,25-Mar-21,PELLET SAMPLE SPLIT,PFHxA,0.926,2.48,0.26,0.26,0
55,192,192,Rousselot,3/11/2021,A51151,PFHxA,0.180963549452708,0.947,,0.947,1
56,52,52,Eresco (Erving),12/15/2020,PRIMARY SAMPLE,PFHxA,0.180963549452708,4.5,0.95,0.95,1
57,65,65,Greater Lawrence Sanitary District,14-Dec-20,PELLET SPLIT,PFHxA,0.96,0.52,0.03,0.03,0
58,53,53,Eresco (Erving),12/15/2020,DUPLICATE SAMPLE,PFHxA,0.187463103686,4.7,0.99,0.99,1
59,158,158,Soundview Vermont Holdings,3/1/2021,Primary,PFHxA,0.0880090046777248,4.8,1.0,1.0,1
60,159,159,Soundview Vermont Holdings,3/1/2021,SVH Duplicate,PFHxA,0.353238729183852,4.9,1.0,1.0,1
61,122,122,Newburyport,8/4/2021,A54268,PFHxA,0.187463103686,1.01,,1.01,1
62,37,37,"Concord, NH WWTF",3/1/2021,Dewatered sludge cake,PFHxA,0.187463103686,1.02,,1.02,1
63,206,206,Taunton Water Treatment Facility,4/30/2021,Lagoon 2A/2B/2C Composite,PFHxA,0.187463103686,1.05,,1.05,1
64,38,38,"Concord, NH WWTF",3/19/2021,,PFHxA,0.187463103686,1.06,,1.06,1
65,16,16,Barnhardt,6/8/2021,Duplicate,PFHxA,0.0880090046777248,1.07,,1.07,1
66,193,193,Rousselot,3/11/2021,A51157,PFHxA,0.353238729183852,1.07,,1.07,1
67,171,171,"Waste Options Nantucket, LLC",1/27/2021,Primary,PFHxA,1.1,0.29,0.062,0.062,0
68,33,33,Cascades Paper Mill,3/1/2021,Primary,PFHxA,0.0880090046777248,5.3,1.1,1.1,1
69,32,32,Cascades Paper Mill,12/11/2020,Duplicate,PFHxA,0.353238729183852,5.2,1.1,1.1,1
70,172,172,"Waste Options Nantucket, LLC",1/27/2021,Duplicate,PFHxA,1.1,0.31,0.065,0.065,0
71,71,71,Greater Lawrence Sanitary District,6/15/2021,Synagro Pellets,PFHxA,1.1,0.21,0.04,0.04,0
72,181,181,Weymouth Water Dpt,2/8/2021,Lagoon B Primary,PFHxA,0.058797787233409,10.9,1.14,1.14,1
73,182,182,Weymouth Water Dpt,2/8/2021,Lagoon B Duplicate,PFHxA,0.204633239288165,10.8,1.14,1.14,1
74,194,194,Rousselot,3/11/2021,A51158,PFHxA,0.529711793841499,1.14,,1.14,1
75,5,5,Amesbury WTP,6/16/2021,A53246,PFHxA,0.204633239288165,1.16,,1.16,1
76,34,34,Cascades Paper Mill,3/1/2021,Duplicate,PFHxA,0.204633239288165,5.7,1.2,1.2,1
77,72,72,Greater Lawrence Sanitary District,6/15/2021,Synagro Pellets-DUP,PFHxA,1.2,0.2,0.04,0.04,0
78,6,6,Amesbury WTP,6/16/2021,A53247,PFHxA,0.210221649520855,1.22,,1.22,1
79,123,123,Newburyport,8/4/2021,A54269,PFHxA,0.210221649520855,1.27,,1.27,1
80,31,31,Cascades Paper Mill,12/11/2020,Primary,PFHxA,0.0968967285141875,6.1,1.3,1.3,1
81,118,118,Nashua WWTF,2/26/2021,Duplicate,PFHxA,0.404336917572789,6.2,1.3,1.3,1
82,50,50,Eresco (Erving),9/22/2020,FIELD DUPLICATE SAMPLE,PFHxA,1.3,0.45,0.094,0.094,0
83,114,114,MWRA,12/22/2020,Duplicate,PFHxA,1.31,0.915,,0.915,0
84,201,201,Rousselot Peabody,5/12/2021,A52441,PFHxA,0.221176556678343,1.34,,1.34,1
85,139,139,Rockport WTP,9/14/2020,Duplicate,PFHxA,0.221176556678343,1.37,,1.37,1
86,70,70,Greater Lawrence Sanitary District,3/25/2021,Synagro Pellets-DUP,PFHxA,1.4,1.0,0.21,0.21,0
87,3,3,Amesbury WTP,3/3/2021,Primary,PFHxA,0.101096627922482,1.4,,1.4,1
88,117,117,Nashua WWTF,2/26/2021,Primary,PFHxA,0.429461407660534,6.7,1.4,1.4,1
89,49,49,Eresco (Erving),9/22/2020,Primary,PFHxA,1.4,0.47,0.098,0.098,0
90,200,200,Rousselot Peabody,5/12/2021,A52440,PFHxA,0.232041487522391,1.41,,1.41,1
91,113,113,MWRA,12/22/2020,Primary,PFHxA,1.42,1.0,,1.0,0
92,4,4,Amesbury WTP,3/3/2021,Duplicate,PFHxA,0.232041487522391,1.42,,1.42,1
93,35,35,"Concord, NH WWTF",3/11/2020,,PFHxA,1.55,,,,0
94,69,69,Greater Lawrence Sanitary District,3/25/2021,Synagro Pellets,PFHxA,1.6,1.0,0.22,0.22,0
95,14,14,Barnhardt,3/23/2021,Duplicate,PFHxA,0.248737504378285,1.62,,1.62,1
96,13,13,Barnhardt,3/23/2021,Primary,PFHxA,0.248737504378285,1.63,,1.63,1
97,47,47,Eresco (Erving),7/31/2019,,PFHxA,1.7,,,,0
98,170,170,"Waste Options Nantucket, LLC",10/28/2020,,PFHxA,1.7,,,,0
99,44,44,"EarthSource, Inc.",10/30/2020,,PFHxA,0.260142623318484,1.72,,1.72,1
100,86,86,Hoosac Water Quality District,6/2/2021,"Field
Blank",PFHxA,0.260142623318484,1.8,,1.8,1
101,195,195,Rousselot,3/11/2021,A51160,PFHxA,0.260142623318484,1.81,,1.81,1
102,115,115,MWRA,3/11/2021,Primary,PFHxA,1.81,0.259,,0.259,0
103,116,116,MWRA,3/11/2021,Duplicate,PFHxA,1.9,0.257,,0.257,0
104,133,133,Resource Management Inc,11/16/2020,Duplicate,PFHxA,0.117739786661109,9.1,1.9,1.9,1
105,132,132,Resource Management Inc,11/16/2020,Primary,PFHxA,0.535340161629646,9.0,1.9,1.9,1
106,112,112,MWRA,9/14/2020,Duplicate,PFHxA,1.93,0.5,,0.5,0
107,111,111,MWRA,9/14/2020,Primary,PFHxA,1.96,0.51,,0.51,0
108,110,110,MWRA,9/14/2020, ,PFHxA,1.96,,,,0
109,173,173,"Waste Options Nantucket, LLC",5/13/2021,FC051321,PFHxA,2.0,0.25,0.053,0.053,0
110,104,104,Montague WPCF,10/26/2020,1,PFHxA,2.0,5.6,1.2,1.2,0
111,138,138,Rockport WTP,9/14/2020,PRIMARY SAMPLE,PFHxA,0.289104375807347,2.0,,2.0,1
112,109,109,MWRA,3/11/2020,,PFHxA,2.07,,,,0
113,145,145,Salem Beverly NW Sample,2/12/2021,,PFHxA,0.307460492043988,6.4,2.1,2.1,1
114,108,108,MWRA,3/25/2019,,PFHxA,2.12,,,,0
115,174,174,"Waste Options Nantucket, LLC",5/13/2021,FC051321 DUP,PFHxA,2.2,0.26,0.054,0.054,0
116,63,63,Greater Lawrence Sanitary District,12/14/2020,Quarterly Pellet Sample,PFHxA,2.2,0.21,0.043,0.043,0
117,205,205,RMI-RMF,3/31/2021,Duplicate,PFHxA,2.2,0.61,0.13,0.13,0
118,143,143,Salem & Beverly Water Supply,10/6/2020,,PFHxA,0.084383323610313,2.3,,2.3,1
119,64,64,Greater Lawrence Sanitary District,12/14/2020,Quarterly Pellet Sample Dup,PFHxA,2.3,0.2,0.042,0.042,0
120,148,148,Salem Beverly SE Sample,2/12/2021,,PFHxA,0.333191861005543,6.9,2.3,2.3,1
121,147,147,Salem Beverly SE Sample,10/6/2020,,PFHxA,1.01338393582081,2.3,,2.3,1
122,61,61,Greater Lawrence Sanitary District,9/29/2020,,PFHxA,0.339731039202206,2.55,,2.55,1
123,204,204,RMI-RMF,3/31/2021,Primary,PFHxA,2.6,0.74,0.16,0.16,0
124,1,1,Amesbury WTP,12/2/2020,A49324,PFHxA,0.339731039202206,2.6,,2.6,1
125,105,105,Montague WPCF,10/26/2020,1 DUPLICATE,PFHxA,2.6,5.1,1.1,1.1,0
126,2,2,Amesbury WTP,12/2/2020,A49325,PFHxA,0.35291503527802,2.65,,2.65,1
127,129,129,Ocean Spray Middleborough,3/12/2021,Duplicate,PFHxA,0.35291503527802,2.75,,2.75,1
128,8,8,Barnhardt,6/2/2020,,PFHxA,0.148330422294804,3.2,,3.2,1
129,18,18,Braintree Water and Sewer,10/29/2020,,PFHxA,0.757553253516521,15.0,3.2,3.2,1
130,190,190,Rousselot,3/11/2021,A51146,PFHxA,0.35291503527802,3.26,,3.26,1
131,189,189,Rousselot,3/11/2021,A51145,PFHxA,0.148330422294804,3.29,,3.29,1
132,9,9,Barnhardt,9/3/2020,,PFHxA,0.757553253516521,3.29,,3.29,1
133,10,10,Barnhardt,9/3/2020,,PFHxA,0.35291503527802,3.35,,3.35,1
134,20,20,Braintree Water and Sewer,3/3/2021,,PFHxA,0.35291503527802,17.0,3.6,3.6,1
135,22,22,Braintree Water and Sewer,3/3/2021,PFAS BIOSOLIDS NorthLagoon,PFHxA,4.0,17.0,3.6,3.6,0
136,185,185,Weymouth Water Dpt,4/14/2021,North Field Primary,PFHxA,0.35921442858996,4.12,,4.12,1
137,128,128,Ocean Spray Middleborough,3/12/2021,Primary,PFHxA,0.35921442858996,4.21,,4.21,1
138,17,17,Braintree Water and Sewer,10/29/2020,,PFHxA,0.35921442858996,20.0,4.3,4.3,1
139,62,62,Greater Lawrence Sanitary District,9/29/2020,SYNAGRO BIOSOLIDS PELLET,PFHxA,4.4,0.42,0.089,0.089,0
140,144,144,Salem Beverly NW Sample,10/6/2020,,PFHxA,0.35921442858996,4.4,,4.4,1
141,11,11,Barnhardt,10/14/2020,,PFHxA,0.365425266818267,4.6,,4.6,1
142,12,12,Barnhardt,10/14/2020,,PFHxA,0.365425266818267,4.64,,4.64,1
143,29,29,"Bristol RI, WPCF",10/14/2020,,PFHxA,5.0,,,,0
144,15,15,Barnhardt,6/8/2021,Primary,PFHxA,5.01,2.12,,2.12,0
145,19,19,Braintree Water and Sewer,3/3/2021,,PFHxA,0.377942691795926,24.0,5.1,5.1,1
146,134,134,Resource Management Inc RMF,10/6/2020,Primary,PFHxA,5.4,2.2,0.46,0.46,0
147,135,135,Resource Management Inc RMF,10/6/2020,Duplicate,PFHxA,6.1,2.5,0.53,0.53,0
148,30,30,"Bristol RI, WPCF",2/10/2021,,PFHxA,6.2,2.0,0.32,0.32,0
149,28,28,Bridgewater Sewer,4/28/2021,Type1 Biosolids-Compost Duplicate,PFHxA,6.3,0.49,0.1,0.1,0
150,93,93,Ipswich Compost,3/22/2021,Primary,PFHxA,6.78,0.462,,0.462,0
151,91,91,Ipswich Compost,3/22/2021,Primary,PFHxA,6.78,0.462,,0.462,0
152,196,196,Rousselot Peabody,5/12/2021,A52427,PFHxA,0.417456747542249,6.97,,6.97,1
153,87,87,Ipswich Compost,4/16/2020,,PFHxA,7.23,,,,0
154,186,186,Weymouth Water Dpt,4/14/2021,North Field Duplicate,PFHxA,0.424334926683975,7.28,,7.28,1
155,27,27,Bridgewater Sewer,4/28/2021,Type1 Biosolids-Compost,PFHxA,7.3,0.4,0.085,0.085,0
156,127,127,Ocean Spray Middleborough ,10/30/2020,,PFHxA,7.6,,,,0
157,130,130,Ocean Spray Middleborough,3/26/2021,,PFHxA,0.431267031810467,7.6,,7.6,1
158,102,102,Middleborough ,10/30/2020,,PFHxA,7.6,,,,0
159,21,21,Braintree Water and Sewer,3/3/2021,PFAS BIOSOLIDS NorthLagoon,PFHxA,7.9,24.0,5.1,5.1,0
160,23,23,Bridgewater Sewer,12/3/2020,(PFAS) Compost Type 1 Biosolids,PFHxA,8.0,3.6,0.75,0.75,0
161,94,94,Ipswich Compost,3/22/2021,Duplicate,PFHxA,8.54,0.485,,0.485,0
162,92,92,Ipswich Compost,3/22/2021,Duplicate,PFHxA,8.54,0.485,,0.485,0
163,24,24,Bridgewater Sewer,12/3/2020,(PFAS) Compost Type 1 Biosolids DUP,PFHxA,8.8,3.5,0.74,0.74,0
164,43,43,Dartmouth WWTF,4/26/2021,Duplicate,PFHxA,8.88,0.147,0.548,0.147,0
165,197,197,Rousselot Peabody,5/12/2021,A52428,PFHxA,0.490038299679141,9.78,,9.78,1
166,166,166,"Southbridge, MA",2/11/2021,Duplicate,PFHxA,10.2,0.458,,0.458,0
167,88,88,Ipswich Compost,9/25/2020, ,PFHxA,10.5,,,,0
168,42,42,Dartmouth WWTF,4/26/2021,Primary,PFHxA,10.9,0.168,0.628,0.168,0
169,165,165,"Southbridge, MA",2/11/2021,Primary,PFHxA,11.1,0.467,,0.467,0
170,188,188,Weymouth Water Dpt,7/22/2021,AJB NORTH FIELD DUPLICATE,PFHxA,0.202261496237458,11.2,,11.2,1
171,36,36,"Concord, NH WWTF",9/2/2020, ,PFHxA,1.24691247352878,11.2,,11.2,1
172,187,187,Weymouth Water Dpt,7/22/2021,AJB NORTH,PFHxA,0.521837370882003,11.3,,11.3,1
173,162,162,Southbridge WWTF,9/25/2020,,PFHxA,11.9,,,,0
174,168,168,"Southbridge, MA",5/11/2021,,PFHxA,12.2,0.75,,0.75,0
175,164,164,"Southbridge, MA",12/4/2020,Duplicate,PFHxA,12.6,,,,0
176,41,41,Dartmouth WWTF,10/27/2020,Duplicate,PFHxA,13.4,0.499,0.134,0.134,0
177,167,167,"Southbridge, MA",5/11/2021,,PFHxA,14.2,0.75,,0.75,0
178,163,163,"Southbridge, MA",12/4/2020,Primary sample,PFHxA,14.3,,,,0
179,40,40,Dartmouth WWTF,10/27/2020,Primary,PFHxA,14.8,0.509,0.136,0.136,0
180,25,25,Bridgewater Sewer,1/27/2021,Primary,PFHxA,16.0,5.9,1.2,1.2,0
181,26,26,Bridgewater Sewer,1/27/2021,Duplicate,PFHxA,17.0,6.4,1.3,1.3,0
182,103,103,Milorganite,5/28/2020,,PFHxA,17.0,,,,0
183,151,151,Somerset Water & Sewer Dept,10/27/2020,Duplicate,PFHxA,18.0,2.2,0.45,0.45,0
184,99,99,"Merrimack, NH WWTF",9/17/2020,Duplicate,PFHxA,20.1,,,,0
185,95,95,Ipswich Compost,6/4/2021,Ipswich Compost,PFHxA,21.8,,,,0
186,98,98,"Merrimack, NH WWTF",9/17/2020,PRIMARY SAMPLE,PFHxA,24.2,,,,0
187,131,131,"Ocean Spray Receiving Station, Carver, MA",10/30/2020,,PFHxA,0.646227905138109,24.8,,24.8,1
188,161,161,Southbridge WWTF,4/8/2020,,PFHxA,25.5,,,,0
189,150,150,Somerset Water & Sewer Dept,10/27/2020,Primary,PFHxA,27.0,2.3,0.48,0.48,0
190,84,84,Hoosac Water Quality District,6/2/2021,Final Compost,PFHxA,29.1,0.418,,0.418,0
191,85,85,Hoosac Water Quality District,6/2/2021,"Final Compost
Duplicate",PFHxA,31.4,1.55,,1.55,0
192,100,100,"Merrimack, NH WWTF",3/19/2021,,PFHxA,35.2,0.49,,0.49,0
193,81,81,Hoosac Water Quality District,12/9/2020,,PFHxA,38.7,1.69,,1.69,0
194,96,96,"Merrimack, NH WWTF",3/6/2020,,PFHxA,39.7,,,,0
195,89,89,Ipswich Compost,12/30/2020,Primary,PFHxA,40.8,0.635,,0.635,0
196,80,80,Hoosac Water Quality District,9/15/2020, ,PFHxA,41.3,,,,0
197,90,90,Ipswich Compost,12/30/2020,Duplicate,PFHxA,44.4,0.611,,0.611,0
198,83,83,Hoosac Water Quality District,3/3/2021,"Final Compost
Duplicate",PFHxA,51.8,0.443,,0.443,0
199,154,154,Somerset Water & Sewer Dept,4/26/2021,Primary ,PFHxA,53.0,4.6,0.96,0.96,0
200,82,82,Hoosac Water Quality District,3/3/2021,Final Compost,PFHxA,53.8,0.424,,0.424,0
201,155,155,Somerset Water & Sewer Dept,4/26/2021,Duplicate,PFHxA,57.0,3.7,0.77,0.77,0
202,97,97,"Merrimack, NH WWTF",9/17/2020, ,PFHxA,58.1,,,,0
203,79,79,Hoosac Water Quality District,5/1/2020,,PFHxA,66.5,,,,0
204,152,152,Somerset Water & Sewer Dept,1/19/2021,Primary,PFHxA,69.0,3.3,0.7,0.7,0
205,153,153,Somerset Water & Sewer Dept,1/19/2021,Duplicate,PFHxA,70.0,3.4,0.71,0.71,0
206,76,76,Hawk Ridge Compost,10/23/2020,Compost 2,PFHxA,120.0,5.4,1.1,1.1,0
207,203,203,Hawk Ridge Compost Facility,3/2/2021,HRCF1-B,PFHxA,140.0,5.7,1.2,1.2,0
208,77,77,Hawk Ridge Compost Facility,5/2/2021,HRCF051221,PFHxA,140.0,4.7,0.99,0.99,0
209,75,75,Hawk Ridge Compost,10/23/2020,Compost 1,PFHxA,150.0,5.8,1.2,1.2,0
210,202,202,Hawk Ridge Compost Facility,3/2/2021,HRCF1-A,PFHxA,160.0,6.1,1.3,1.3,0
211,78,78,Hawk Ridge Compost Facility,5/2/2021,HRCF 051221-DUP,PFHxA,170.0,5.8,1.2,1.2,0
