,level_0,index,Facility,Sample Collection Date,Sample Field ID,Acronym,Result_val,RL,MDL,limit,Result_val_cen
134,129,129,Ocean Spray Middleborough,3/12/2021,Duplicate,PFNA,0.369556924039356,1.38,,1.38,1
135,166,166,"Southbridge, MA",2/11/2021,Duplicate,PFNA,1.41,0.229,,0.229,0
136,167,167,"Southbridge, MA",5/11/2021,,PFNA,1.41,7.6,,7.6,0
137,164,164,"Southbridge, MA",12/4/2020,Duplicate,PFNA,1.45,,,,0
138,96,96,"Merrimack, NH WWTF",3/6/2020,,PFNA,1.46,,,,0
139,165,165,"Southbridge, MA",2/11/2021,Primary,PFNA,1.49,0.234,,0.234,0
140,89,89,Ipswich Compost,12/30/2020,Primary,PFNA,1.49,0.318,,0.318,0
141,158,158,Soundview Vermont Holdings,3/1/2021,Primary,PFNA,1.5,4.8,0.87,0.87,0
142,163,163,"Southbridge, MA",12/4/2020,Primary sample,PFNA,1.55,,,,0
143,142,142,Rouselott,10/19/2020,,PFNA,0.395728896913801,1.57,,1.57,1
144,132,132,Resource Management Inc,11/16/2020,Primary,PFNA,0.257150271907417,9.0,1.6,1.6,1
145,133,133,Resource Management Inc,11/16/2020,Duplicate,PFNA,0.589430470045922,9.1,1.6,1.6,1
146,88,88,Ipswich Compost,9/25/2020, ,PFNA,1.61,,,,0
147,182,182,Weymouth Water Dpt,2/8/2021,Lagoon B Duplicate,PFNA,0.39903254309951,5.4,1.62,1.62,1
148,190,190,Rousselot,3/11/2021,A51146,PFNA,0.39903254309951,1.63,,1.63,1
149,181,181,Weymouth Water Dpt,2/8/2021,Lagoon B Primary,PFNA,0.39903254309951,5.45,1.64,1.64,1
150,189,189,Rousselot,3/11/2021,A51145,PFNA,0.39903254309951,1.65,,1.65,1
151,159,159,Soundview Vermont Holdings,3/1/2021,SVH Duplicate,PFNA,1.7,4.9,0.89,0.89,0
152,44,44,"EarthSource, Inc.",10/30/2020,,PFNA,0.402270437769641,1.72,,1.72,1
153,161,161,Southbridge WWTF,4/8/2020,,PFNA,1.73,,,,0
154,5,5,Amesbury WTP,6/16/2021,A53246,PFNA,1.79,0.579,,0.579,0
155,86,86,Hoosac Water Quality District,6/2/2021,"Field
Blank",PFNA,0.408768718860102,1.8,,1.8,1
156,195,195,Rousselot,3/11/2021,A51160,PFNA,0.408768718860102,1.81,,1.81,1
157,6,6,Amesbury WTP,6/16/2021,A53247,PFNA,1.89,0.611,,0.611,0
158,160,160,Soundview Vermont Holdings,5/14/2021,,PFNA,1.89,,,,0
159,157,157,Soundview Vermont Holdings,12/9/2020,,PFNA,1.9,0.49,0.088,0.088,0
160,84,84,Hoosac Water Quality District,6/2/2021,Final Compost,PFNA,1.9,0.209,,0.209,0
161,90,90,Ipswich Compost,12/30/2020,Duplicate,PFNA,1.91,0.306,,0.306,0
162,47,47,Eresco (Erving),7/31/2019,,PFNA,2.0,,,,0
163,138,138,Rockport WTP,9/14/2020,PRIMARY SAMPLE,PFNA,0.425189357486166,2.0,,2.0,1
164,185,185,Weymouth Water Dpt,4/14/2021,North Field Primary,PFNA,0.428520336872945,2.06,,2.06,1
165,128,128,Ocean Spray Middleborough,3/12/2021,Primary,PFNA,0.27337586942243,2.1,,2.1,1
166,145,145,Salem Beverly NW Sample,2/12/2021,,PFNA,0.655638580287408,6.4,2.1,2.1,1
167,156,156,Soundview Vermont Holdings,12/9/2020,,PFNA,2.2,0.54,0.096,0.096,0
168,85,85,Hoosac Water Quality District,6/2/2021,"Final Compost
Duplicate",PFNA,2.25,0.776,,0.776,0
169,143,143,Salem & Beverly Water Supply,10/6/2020,,PFNA,0.212716641437654,2.3,,2.3,1
170,148,148,Salem Beverly SE Sample,2/12/2021,,PFNA,0.435129520789898,6.9,2.3,2.3,1
171,147,147,Salem Beverly SE Sample,10/6/2020,,PFNA,0.840766230061846,2.3,,2.3,1
172,75,75,Hawk Ridge Compost,10/23/2020,Compost 1,PFNA,2.4,0.58,0.11,0.11,0
173,4,4,Amesbury WTP,3/3/2021,Duplicate,PFNA,2.4,0.709,,0.709,0
174,3,3,Amesbury WTP,3/3/2021,Primary,PFNA,2.45,0.701,,0.701,0
175,0,0,Amesbury WTP,9/9/2020, ,PFNA,0.445036121799616,2.6,,2.6,1
176,18,18,Braintree Water and Sewer,10/29/2020,,PFNA,0.445036121799616,15.0,2.7,2.7,1
177,100,100,"Merrimack, NH WWTF",3/19/2021,,PFNA,2.72,0.25,,0.25,0
178,99,99,"Merrimack, NH WWTF",9/17/2020,Duplicate,PFNA,2.75,,,,0
179,7,7,Barnhardt,6/2/2020,,PFNA,0.451677069698765,3.09,,3.09,1
180,22,22,Braintree Water and Sewer,3/3/2021,PFAS BIOSOLIDS NorthLagoon,PFNA,0.284483972715891,17.0,3.1,3.1,1
181,20,20,Braintree Water and Sewer,3/3/2021,,PFNA,0.70476103788416,17.0,3.1,3.1,1
182,81,81,Hoosac Water Quality District,12/9/2020,,PFNA,3.13,1.69,,1.69,0
183,8,8,Barnhardt,6/2/2020,,PFNA,0.454976023501386,3.2,,3.2,1
184,9,9,Barnhardt,9/3/2020,,PFNA,0.454976023501386,3.29,,3.29,1
185,10,10,Barnhardt,9/3/2020,,PFNA,0.454976023501386,3.35,,3.35,1
186,98,98,"Merrimack, NH WWTF",9/17/2020,PRIMARY SAMPLE,PFNA,3.37,,,,0
187,196,196,Rousselot Peabody,5/12/2021,A52427,PFNA,0.458243491631408,3.48,,3.48,1
188,186,186,Weymouth Water Dpt,4/14/2021,North Field Duplicate,PFNA,0.458243491631408,3.64,,3.64,1
189,79,79,Hoosac Water Quality District,5/1/2020,,PFNA,3.68,,,,0
190,83,83,Hoosac Water Quality District,3/3/2021,"Final Compost
Duplicate",PFNA,3.69,0.221,,0.221,0
191,17,17,Braintree Water and Sewer,10/29/2020,,PFNA,0.46477381263978,20.0,3.7,3.7,1
192,80,80,Hoosac Water Quality District,9/15/2020, ,PFNA,3.72,,,,0
193,202,202,Hawk Ridge Compost Facility,3/2/2021,HRCF1-A,PFNA,3.8,6.1,1.1,1.1,0
194,152,152,Somerset Water & Sewer Dept,1/19/2021,Primary,PFNA,3.8,3.3,0.6,0.6,0
195,153,153,Somerset Water & Sewer Dept,1/19/2021,Duplicate,PFNA,3.9,3.4,0.61,0.61,0
196,82,82,Hoosac Water Quality District,3/3/2021,Final Compost,PFNA,3.91,0.212,,0.212,0
197,155,155,Somerset Water & Sewer Dept,4/26/2021,Duplicate,PFNA,4.0,3.7,0.66,0.66,0
198,21,21,Braintree Water and Sewer,3/3/2021,PFAS BIOSOLIDS NorthLagoon,PFNA,0.299885008336931,24.0,4.3,4.3,1
199,19,19,Braintree Water and Sewer,3/3/2021,,PFNA,0.778790101892726,24.0,4.3,4.3,1
200,203,203,Hawk Ridge Compost Facility,3/2/2021,HRCF1-B,PFNA,4.3,5.7,1.0,1.0,0
201,144,144,Salem Beverly NW Sample,10/6/2020,,PFNA,0.488173198666174,4.4,,4.4,1
202,154,154,Somerset Water & Sewer Dept,4/26/2021,Primary ,PFNA,4.5,4.6,0.82,0.82,0
203,197,197,Rousselot Peabody,5/12/2021,A52428,PFNA,0.491561199090559,4.89,,4.89,1
204,188,188,Weymouth Water Dpt,7/22/2021,AJB NORTH FIELD DUPLICATE,PFNA,0.491561199090559,5.61,,5.61,1
205,187,187,Weymouth Water Dpt,7/22/2021,AJB NORTH,PFNA,0.491561199090559,5.66,,5.66,1
206,131,131,"Ocean Spray Receiving Station, Carver, MA",10/30/2020,,PFNA,0.491561199090559,6.19,,6.19,1
207,1,1,Amesbury WTP,12/2/2020,A49324,PFNA,7.53,0.65,,0.65,0
208,169,169,"Southbridge, MA",5/11/2021,,PFNA,0.494906204045113,7.6,,7.6,1
209,97,97,"Merrimack, NH WWTF",9/17/2020, ,PFNA,8.24,,,,0
210,2,2,Amesbury WTP,12/2/2020,A49325,PFNA,8.44,0.663,,0.663,0
211,36,36,"Concord, NH WWTF",9/2/2020, ,PFNA,5.6,11.2,,11.2,1
