GEOID10,NAMELSAD10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,sum_disposal_sites,response,county,places,sum_firestations,ALL OTHER CONVERTED PAPER PRODUCT MANUFACTURING,ALL OTHER MISCELLANEOUS TEXTILE PRODUCT MILLS,ARTIFICIAL & SYNTHETIC FIBERS & FILAMENTS MFG,BROADWOVEN FABRIC MILLS,CARPET & RUG MILLS,CORRUGATED & SOLID FIBER BOX MANUFACTURING,CURTAIN & LINEN MILLS,FABRIC COATING MILLS,FIBER YARN & THREAD MILLS,FOLDING PAPERBOARD BOX MANUFACTURING,HOSIERY & SOCK MILLS,KNIT FABRIC MILLS,MEN'S & BOY'S CUT & SEW APPAREL MANUFACTURING,NARROW FABRIC MILLS & SCHIFFLI MACHINE EMBROIDERY,NONWOVEN FABRIC MILLS,OTHER APPAREL KNITTING MILLS,OTHER CUT & SEW APPAREL MANUFACTURING,OTHER PAPERBOARD CONTAINER MANUFACTURING,PAPER BAG & COATED & TREATED PAPER MANUFACTURING,PLASTICS MATERIAL & RESIN MANUFACTURING,ROPE CORDAGE TWINE TIRE CORD & TIRE FABRIC MILLS,SANITARY PAPER PRODUCT MANUFACTURING,STATIONERY PRODUCT MANUFACTURING,TEXTILE & FABRIC FINISHING MILLS,TEXTILE BAG & CANVAS MILLS,WOMEN'S GIRLS' & INFANTS' CUT & SEW APPAREL MFG,sum_industrial_sites,pop_density_acs_2018,sum_airports,sum_army_bases,sum_highways,AGRICULTURAL,COMMERCIAL,EXEMPT,FOREST,INDUSTRIAL,MULTIPLE-USE,OPEN-SPACE,RECREATIONAL,RESIDENTIAL
250056141012,Block Group 2,1975429,235998,+41.8875935,-071.0791750,0.0,0,25005,2500561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2129.629374176445,0.0,0.0,0.06907871691856572,0.15932714962180322,0.15680950283006595,1.6065782378909506,0.0,0.14926897566413577,0.12426749667915242,0.0,0.0,97.80374863731389
250056112022,Block Group 2,2430165,1126857,+41.9877092,-071.1916178,0.0,0,25005,2500561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723.6728608962767,0.0,0.0,0.17223690331743555,0.0,50.551432705489404,12.050139605597739,0.0,0.2202759822548115,0.020752209723647292,0.0,0.0,37.157399496934396
250056122004,Block Group 4,9935258,259092,+41.9048453,-071.0435448,0.0,0,25005,2500561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.1113699312086,0.0,0.0,0.38712458967889835,0.0,11.400552516195118,14.872831154177376,0.0,4.63745663866906,1.2590557798465887,0.0,0.0,67.83010391111185
250056002021,Block Group 1,7664667,117055,+42.0330473,-071.0806401,0.0,0,25005,2500560,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,969.7325860340704,0.0,0.0,0.28890523488866304,4.923632778419567,5.4789847319016,20.193593943961538,1.154772096393765,7.841314851333944,1.4518447847447256,0.0,0.0,58.95585681324486
250056301024,Block Group 4,475454,0,+41.9831071,-071.3273490,0.0,0,25005,2500563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5140.147446440665,0.0,0.0,0.02918157533126548,0.0,7.69318129038041,6.145526482154221,0.0,3.299990427162516,1.0246928228384256,0.0,0.0,81.83660897746444
250056316001,Block Group 1,513645,0,+41.9387148,-071.2756925,0.0,0,25005,2500563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9682.252141070194,0.0,0.0,0.047588482518304054,0.0,10.17325249753275,18.20532620803786,0.0,20.377349690281417,0.6260159432935348,0.0,0.0,50.618055660854445
250056502021,Block Group 1,1849612,14605,+41.6740018,-070.9355116,0.0,0,25005,2500565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3024.727262258247,0.0,0.0,0.1525166692794029,0.0,21.197572334104933,35.738824688582035,0.0,17.770649024434526,0.2000710951161731,0.0,0.0,25.092882857762316
250056451023,Block Group 3,3600417,481728,+41.7469546,-071.1967866,0.0,0,25005,2500564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.017536302045,0.0,0.0,0.1848125340388667,0.0,12.38133590335355,43.2271160055859,0.0,0.9324618058006964,0.4155264889505287,0.0,0.0,43.043559796309324
250056171022,Block Group 2,15945934,1729343,+41.7674561,-070.9359540,0.0,0,25005,2500561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.26280674434,0.0,0.0,0.5207960498936669,6.885671079344139,2.1249336382943405,16.814453498866246,16.525091173339064,2.9096071834518398,17.952350147623278,0.0,0.0,36.78789327908109
250056503002,Block Group 2,230111,14050,+41.6802428,-070.9216329,0.0,0,25005,2500565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9484.234491180345,0.0,0.0,0.02704667011454307,0.0,17.404363574281483,21.40587181270567,0.0,2.266391459952051,3.3711513047650223,0.0,0.0,55.55222184829576
250056506001,Block Group 1,215670,34063,+41.6644236,-070.9218251,0.0,0,25005,2500565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14692.772958686885,0.0,0.0,0.02629927513474803,0.0,18.059760284355963,14.641638516066436,0.0,15.615041555971068,0.9343261340508054,0.0,0.0,50.74923350955574
250056513002,Block Group 2,152184,0,+41.6409622,-070.9295184,0.0,0,25005,2500565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18287.382872049624,0.0,0.0,0.020506182895612988,0.0,7.9518660710820654,11.531894803536373,0.0,0.0,2.1949027949439146,0.0,0.0,78.32133633043765
250056506002,Block Group 2,86428,0,+41.6633305,-070.9284901,0.0,0,25005,2500565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25131.567998796687,0.0,0.0,0.004462520898950231,0.0,14.308855182622967,19.31708167766313,0.0,8.44861530972224,12.090471235835624,0.0,0.0,45.83497659415603
250056541001,Block Group 1,6805202,6834,+41.7275732,-070.9204665,0.0,0,25005,2500565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.4120428754356,0.0,0.0,0.1671451688130779,27.33374030120284,1.0328382457919476,2.5108465168734377,0.0,0.2533509539489866,0.2228178279026971,0.0,3.7494899088901543,64.89691624538993
250056553002,Block Group 2,467929,420025,+41.6370048,-070.9106214,0.0,0,25005,2500565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6888.132270066613,0.0,0.0,0.06332594388420766,0.0,19.64335706989794,28.92822746153325,0.0,3.9579349368085457,4.411113433778279,0.0,0.0,43.05936709798197
250056552003,Block Group 3,284850,131799,+41.6574352,-070.9131603,0.0,0,25005,2500565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8597.793315780234,0.0,0.0,0.04227686853904424,0.0,12.996674168190253,1.687693616211033,0.0,28.052332969201053,3.636478481930556,0.0,0.0,53.6268207644671
250056507001,Block Group 1,214058,167769,+41.6596090,-070.9223217,0.0,0,25005,2500565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14355.930388025676,0.0,0.0,0.003679220349636724,0.0,2.8668702298234585,49.82642563479184,0.0,21.35698596733106,0.6852831037894589,0.0,0.0,25.26443506426417
250056504003,Block Group 3,154197,0,+41.6673146,-070.9238426,0.0,0,25005,2500565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13028.604032503876,0.0,0.0,0.02736193874203684,0.0,29.6120746573173,7.295747184371999,0.0,0.0,1.6462282672580129,0.0,0.0,61.445949891052685
250056502012,Block Group 2,9195150,228425,+41.6909464,-070.9563173,0.0,0,25005,2500565,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,357.00354077965017,0.0,0.0,0.14011195283959132,0.0,0.9709495942401071,70.98352792387239,0.0,11.522696731424373,0.018251550591315252,0.0,0.0,16.50457419987181
250056504001,Block Group 1,317515,145530,+41.6718009,-070.9193760,0.0,0,25005,2500565,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8781.395641150812,0.0,0.0,0.022903435700227223,0.0,4.652445005482829,12.675904933666782,0.0,50.58980269629093,0.9896114940826253,0.0,0.0,31.09223587047684
250056541003,Block Group 3,11467858,71647,+41.6962751,-070.8883569,0.0,0,25005,2500565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.60253327168857,0.0,0.0,0.17165220793983915,2.248769714224235,0.14983069051755876,17.15953716240698,2.085633290703119,18.330309234731885,5.6420425471701,0.0,1.4960047768186335,52.88787258342747
250056531011,Block Group 1,3179346,47202,+41.6494280,-070.9762616,0.0,0,25005,2500565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.6668387146289,0.0,0.0,0.19897452281385863,0.0,40.50999080453038,14.039529962856829,0.0,0.0,14.601762400922258,0.0,0.7927318693011496,30.0559849623894
250056511003,Block Group 3,177236,0,+41.6503484,-070.9371207,0.0,0,25005,2500565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13379.984856349723,0.0,0.0,0.021487421727338384,0.0,2.829689436203228,11.47277324034251,0.0,0.0,0.8888747733493505,0.0,0.0,84.80866255010491
250056508002,Block Group 2,132065,0,+41.6621660,-070.9325883,0.0,0,25005,2500565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15604.05312535494,0.0,0.0,0.011086655395736247,0.0,10.810433681384758,32.79767976639703,0.0,14.039606798238962,2.4803811007579846,0.0,0.0,39.871898653221265
250056511001,Block Group 1,184055,0,+41.6512694,-070.9298786,0.0,0,25005,2500565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14093.932585368504,0.0,0.0,0.033767261836112505,0.0,25.37266240288776,18.946126033437935,0.0,0.07575910316237838,4.554560340757663,0.0,0.0,51.050892119754266
250056521001,Block Group 1,188013,0,+41.6303804,-070.9354511,0.0,0,25005,2500565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13687.073308760566,0.0,0.0,0.02765991571996265,0.0,2.020951418021534,9.70954608510416,0.0,0.0,5.901846823501187,0.0,0.0,82.36765567337314
250056516004,Block Group 4,252966,0,+41.6349356,-070.9454739,0.0,0,25005,2500565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12424.205363566643,0.0,0.0,0.05574953355230189,0.0,11.53514071175401,4.0300110127518085,0.0,0.24111976675446808,0.45920669557617966,0.0,0.0,83.73452181316352
250056512001,Block Group 1,162185,48123,+41.6571946,-070.9207938,0.0,0,25005,2500565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14462.041409501497,0.0,0.0,0.012049465659258051,0.0,63.68081706838058,13.88701766489763,0.0,0.0,3.4620991809811827,0.0,0.0,18.9700660857406
250056510022,Block Group 2,1092350,0,+41.6471753,-070.9476210,0.0,0,25005,2500565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4360.819371080697,0.0,0.0,0.16665715435160713,0.0,1.469849793276165,48.93813687762851,0.0,0.8291262822846632,0.18931052859947298,0.0,0.0,48.57357651821119
250056526002,Block Group 2,404761,167335,+41.6176368,-070.9200044,0.0,0,25005,2500565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9798.784201047038,0.0,0.0,0.05404379008529572,0.0,11.58025477784912,25.302506843609766,0.0,33.578183711610585,2.9476230156042114,0.0,0.0,26.59143165132632
250056533042,Block Group 2,26866697,3593009,+41.5535737,-070.9711353,0.0,0,25005,2500565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.87677510190403,0.0,0.0,0.7604608762090952,3.5193349337490027,0.38168866501915655,22.009173188346754,0.16149092440782925,0.24366227615610891,16.302723783514573,0.0,2.8733884821698377,54.508537746636755
250056515004,Block Group 4,394797,0,+41.6396256,-070.9455629,0.0,0,25005,2500565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.818891734232,0.0,0.0,0.023056388875507854,0.0,2.136261898408357,72.16895000713926,0.0,0.0,0.1379014401143235,0.0,0.0,25.55688665433808
250056516003,Block Group 3,152076,0,+41.6317156,-070.9450071,0.0,0,25005,2500565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16649.080841158368,0.0,0.0,0.01882053474847864,0.0,0.20296770629292127,0.0,0.0,0.0,0.0,0.0,0.0,99.79703229370708
250056551003,Block Group 3,1493190,456028,+41.6324428,-070.8711401,0.0,0,25005,2500565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.2850313757795,0.0,0.0,0.07702324029440576,0.0,23.727019791951765,25.457437345125626,0.0,2.781761776100357,0.07683151909132944,0.0,0.0,47.95694956773094
250056541004,Block Group 4,22961084,1022145,+41.7325925,-070.9055358,0.0,0,25005,2500565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.37051247232057,0.0,0.0,0.3946128697301383,5.179160170086241,1.1882693162207987,16.18781614263809,1.6746961845240227,3.764129274107639,23.531415638561587,0.0,1.8976960273352026,46.57681724652641
